"id","term","category","weight"
"14547","infertile","A","0.011026047435332602"
"14548","kidnappers","A","0.01327291986590094"
"14549","virus","A","-0.020304342902859665"
"14550","saddens","A","0.02835887524917658"
"14551","widow","A","0.02835887524917658"
"14552","accessories","A","-0.047374702970607335"
"14553","solved","A","0.046137367677355476"
"14554","donald","A","-0.024249054582984486"
"14555","wrangling","A","0.018578924663790665"
"14556","cub","A","0.023325041243738916"
"14557","carrefour","A","-0.057845043161715"
"14558","allied","A","-0.01082031304820224"
"14559","lieberman","A","-0.01082031304820224"
"14560","aligns","A","-0.01082031304820224"
"14561","pines","A","0.005206448217149486"
"14562","nipple","A","0.028264005295716942"
"14563","covers","A","0.028910956727981715"
"14564","itunes","A","-0.020583621698009424"
"14565","smokestacks","A","-0.05033765011306058"
"14566","iceland","A","-0.05033765011306058"
"14567","that'll","A","0.012871522916457231"
"14568","ya","A","0.012871522916457231"
"14569","botched","A","0.009586294369435802"
"14570","hangings","A","0.009586294369435802"
"14571","sectarianism","A","0.009586294369435802"
"14572","gop","A","-0.017542455618862987"
"14573","senators","A","-0.017542455618862987"
"14574","unrest","A","0.008196924478194034"
"14575","italy's","A","-0.002671816479470736"
"14576","fertility","A","-0.013135142381696425"
"14577","advances","A","-0.003951995968553819"
"14578","barbaro's","A","0.03461199309370884"
"14579","digs","A","-0.00310884332168765"
"14580","carolina's","A","-0.00310884332168765"
"14581","lowcountry","A","-0.00310884332168765"
"14582","damned","A","0.056556016079421186"
"14583","divorce","A","0.056556016079421186"
"14584","villiers","A","-0.03916946067499113"
"14585","dakar","A","-0.04131415589692221"
"14586","wto's","A","0.03222110725116986"
"14587","150th","A","0.03222110725116986"
"14588","observatory","A","-0.01658005533060444"
"14589","begets","A","-0.01658005533060444"
"14590","man's","A","0.06640746220372222"
"14591","armpit","A","0.06640746220372222"
"14592","turn-on","A","0.06640746220372222"
"14593","5300","A","0.004111818517789626"
"14594","xpress","A","0.004111818517789626"
"14595","trim","A","0.0030552786865697475"
"14596","inspires","A","0.022782198499845155"
"14597","giants","A","0.020498872239858287"
"14598","dallas","A","0.022782198499845155"
"14599","memo","A","0.006036541123129548"
"14600","honors","A","-0.025848187668408643"
"14601","sputnik","A","-0.03488528489940789"
"14602","designer","A","-0.034799865615364835"
"14603","unsafe","A","-0.01950726673709072"
"14604","suburbs","A","0.01579629171131529"
"14605","sap","A","-0.02889463847435459"
"14606","folic","A","-0.006003942512449685"
"14607","sons","A","0.07427476623297924"
"14608","detains","A","0.012958307640971807"
"14609","disarmament","A","0.01019305513599577"
"14610","unearths","A","0.008419522433735553"
"14611","trove","A","0.008419522433735553"
"14612","mozambique","A","-0.022416855757392842"
"14613","mockingbird","A","-0.001643270595352824"
"14614","attends","A","-0.001643270595352824"
"14615","pact","A","-0.01938880159792385"
"14616","ex-suspect","A","0.009729724908534817"
"14617","detects","A","-0.016563036875080227"
"14618","panda","A","0.027725788974525857"
"14619","weight-loss","A","-0.03500424044685213"
"14620","venezuela","A","0.07222530868984972"
"14621","attackers","A","0.03135590102092595"
"14622","tsunami","A","-0.026245794412679886"
"14623","eurobond","A","-0.10471841590287599"
"14624","underarm","A","0.041548976870197596"
"14625","mccain","A","-0.01889185043128725"
"14626","faulted","A","-0.01889185043128725"
"14627","flares","A","0.010421188230376285"
"14628","rapport","A","-0.006435780984990471"
"14629","abductor","A","-0.006435780984990471"
"14630","e-book","A","-0.018497159950137666"
"14631","vii","A","-0.018497159950137666"
"14632","budapest","A","-0.00770555298443239"
"14633","webcast","A","0.001458280559803439"
"14634","downplays","A","-0.03839491594475511"
"14635","speech-recognition","A","-0.03839491594475511"
"14636","hack","A","-0.03839491594475511"
"14637","no-show","A","-0.03819666897681724"
"14638","bronx","A","-0.03819666897681724"
"14639","slay","A","-0.03819666897681724"
"14640","hacks","A","-0.02029965868845309"
"14641","venezuelan","A","-0.02029965868845309"
"14642","icbms","A","0.0076285502174195455"
"14643","subs","A","0.0076285502174195455"
"14644","gere","A","0.01775439216438236"
"14645","godfather","A","-0.010919669523448132"
"14646","orbiter","A","0.03137081143251797"
"14647","pathfinder","A","0.03137081143251797"
"14648","glamour","A","0.0027703451633242096"
"14649","mcgrath","A","-0.0011165838664147646"
"14650","riverhead","A","-0.0011165838664147646"
"14651","seltzer","A","0.016236273154808977"
"14652","lied","A","-0.0011165838664147646"
"14653","understatement","A","0.015766616859327877"
"14654","comic","A","0.010544094169562259"
"14655","appered","A","0.005176389711893179"
"14656","timeout","A","0.005176389711893179"
"14657","invariably","A","0.00786510526255399"
"14658","black-themed","A","-0.00031785631114870526"
"14659","liars","A","0.001838431863260292"
"14660","roundtables","A","0.00000598497798117156"
"14661","depicting","A","0.00000598497798117156"
"14662","assumptions","A","0.00000598497798117156"
"14663","seltzer's","A","-0.0013375781591819002"
"14664","far-fetched","A","0.006852722104445607"
"14665","tales-from-the-urban-jungle","A","-0.0013375781591819002"
"14666","holocaust","A","-0.005773067983190987"
"14667","carleen","A","-0.03488879022520091"
"14668","hoax","A","0.028785277950558567"
"14669","vetted","A","-0.02300606729195835"
"14670","ha","A","-0.2377918919074344"
"14671","11:20","A","-0.05903215487440052"
"14672","11:43","A","-0.03795107379332292"
"14673","schulman","A","-0.02818648839260995"
"14674","01:39","A","-0.07517685264782883"
"14675","01:41","A","-0.026528203999168238"
"14676","margaret","A","0.0012018707649017319"
"14677","acclaimed","A","-0.00712717719238973"
"14678","banger","A","0.0012018707649017319"
"14679","explosed","A","0.0012018707649017319"
"14680","tayari's","A","-0.02521128725030673"
"14681","vividly","A","-0.0010224123415290976"
"14682","african-american","A","-0.0010224123415290976"
"14683","terrell","A","-0.0010224123415290976"
"14684","taye","A","-0.0010224123415290976"
"14685","bloods","A","-0.0010224123415290976"
"14686","tayari","A","-0.04500965562670063"
"14687","10:57","A","-0.04500965562670063"
"14688","chronicled","A","0.0002965974036305391"
"14689","deliveries","A","0.0002965974036305391"
"14690","burial","A","0.020729816946977706"
"14691","satire","A","-0.02617526378737128"
"14692","nyt","A","-0.0005759199682236276"
"14693","do:","A","0.01116936483508166"
"14694","therein","A","0.01116936483508166"
"14695","airy","A","0.01116936483508166"
"14696","demesne","A","0.01116936483508166"
"14697","desirable","A","0.02334333899174676"
"14698","allan","A","0.03658937458352939"
"14699","excise","A","0.03166586322755207"
"14700","fisherman","A","-0.012072119156670013"
"14701","carpenter","A","-0.012072119156670013"
"14702","queer","A","0.02208968192667747"
"14703","publishers","A","0.017307415540797313"
"14704","unhappiness","A","0.0012133161243549405"
"14705","mankind","A","0.0033917866374061525"
"14706","pander","A","-0.006492680723811466"
"14707","laboriously","A","-0.008569375025531062"
"14708","nib","A","0.00722603998405204"
"14709","persistent","A","0.006644324596372195"
"14710","tapping","A","0.00001791908199795004"
"14711","gnarled","A","-0.0007292283170533889"
"14712","primeval","A","0.00001791908199795004"
"14713","willow","A","-0.08573665976238519"
"14714","insistent","A","0.00001791908199795004"
"14715","awoke","A","0.014338917515635707"
"14716","flame","A","0.02379781941966297"
"14717","glutted","A","0.014338917515635707"
"14718","escaping","A","-0.019868696609004165"
"14719","marched","A","-0.006800348113060237"
"14720","regiments","A","-0.008007438489636934"
"14721","practiced","A","-0.006800348113060237"
"14722","commands","A","-0.006800348113060237"
"14723","unhindered","A","-0.006800348113060237"
"14724","stricture","A","-0.006800348113060237"
"14725","eldritch","A","-0.008649558287079395"
"14726","orb","A","-0.008649558287079395"
"14727","perpetually","A","-0.008649558287079395"
"14728","skyward","A","-0.008649558287079395"
"14729","frenzied","A","0.007710482050099948"
"14730","labors","A","-0.0017264118950928264"
"14731","queried","A","-0.002130972035025818"
"14732","self-assured","A","-0.000017540040412771743"
"14733","g-d's","A","0.05642055134834584"
"14734","self-indulgent","A","0.005287308928898662"
"14735","fantasy","A","0.009754334571635352"
"14736","disobedient","A","0.004854719171107904"
"14737","glorified","A","0.01156045774215159"
"14738","grimm's","A","0.01156045774215159"
"14739","miscarried","A","0.01156045774215159"
"14740","stoker","A","0.01156045774215159"
"14741","hovel","A","0.01156045774215159"
"14742","peasant","A","0.016382432945318923"
"14743","intonation","A","0.024000578273434884"
"14744","emanating","A","0.024000578273434884"
"14745","arthur's","A","0.09049314961759096"
"14746","enlightenment","A","-0.026007147049343385"
"14747","shakespeare","A","-0.026007147049343385"
"14748","barreled","A","0.006349048250945064"
"14749","disregard","A","0.017118535543048506"
"14750","superstitious","A","0.012184575518814843"
"14751","babble","A","0.012184575518814843"
"14752","morbid","A","0.008041028158405416"
"14753","paganistic","A","0.012184575518814843"
"14754","drivel","A","0.012184575518814843"
"14755","sinking","A","0.004933960024233677"
"14756","debauchery","A","0.004755607645491809"
"14757","saleable","A","0.030351317291512928"
"14758","impaling","A","0.059143571126813475"
"14759","demanding","A","0.06509127275156312"
"14760","decent","A","-0.009010436954378526"
"14761","confronting","A","0.01593441063933779"
"14762","pleading","A","0.015631035838130896"
"14763","interrogation","A","0.015631035838130896"
"14764","twigs","A","-0.009683334213381132"
"14765","rap","A","-0.009683334213381132"
"14766","edicts","A","0.016845503774583093"
"14767","distraught","A","0.002360161419825265"
"14768","disdain","A","0.002360161419825265"
"14769","scantily","A","0.002360161419825265"
"14770","concealed","A","0.002061899007169211"
"14771","veneer","A","0.002360161419825265"
"14772","politeness","A","0.002360161419825265"
"14773","clemm","A","0.004232348776370497"
"14774","gazed","A","0.04341988407672763"
"14775","rapture","A","0.03218415781335663"
"14776","prayed","A","-0.008618470927014283"
"14777","hedonist","A","-0.00023562023724538265"
"14778","publisher","A","0.021158651200081993"
"14779","abandoning","A","0.01566470119792491"
"14780","host's","A","-0.0010730562860399077"
"14781","doorman","A","-0.0010730562860399077"
"14782","nathan's","A","-0.007174338153405872"
"14783","residence","A","-0.003283523870797248"
"14784","motions","A","0.00009470692496068126"
"14785","replacement","A","0.003147076311325858"
"14786","nervously","A","0.0032751738526981306"
"14787","upholstered","A","0.0032751738526981306"
"14788","patchwork","A","0.0032751738526981306"
"14789","inkpot","A","-0.00883246077822618"
"14790","futile","A","-0.00017835237874187893"
"14791","expedition","A","-0.00017835237874187893"
"14792","morbidity","A","-0.00017835237874187893"
"14793","aghast","A","0.06326548786240589"
"14794","storyteller's","A","-0.014991246188018614"
"14795","decry","A","0.0035841374605169564"
"14796","heathen","A","0.0035841374605169564"
"14797","dubious","A","0.010822234373819638"
"14798","temptation","A","0.010822234373819638"
"14799","compliment","A","0.010822234373819638"
"14800","printer","A","0.006234009282881502"
"14801","maples","A","0.006234009282881502"
"14802","lingering","A","0.006234009282881502"
"14803","lantern","A","-0.011553914392481924"
"14804","unimpeachable","A","-0.00541592370309871"
"14805","propensity","A","-0.00541592370309871"
"14806","undeniable","A","-0.0015981764974616877"
"14807","originality","A","-0.0015981764974616877"
"14808","mind's","A","0.003340340175661671"
"14809","strangest","A","0.003340340175661671"
"14810","ripened","A","0.003340340175661671"
"14811","fiery","A","0.010541357070107397"
"14812","circled","A","0.010541357070107397"
"14813","pillar","A","0.021912291007442443"
"14814","smoke","A","0.00012381567240569053"
"14815","ascended","A","-0.00029826241265605265"
"14816","hillock","A","-0.006036047525330523"
"14817","allan's","A","-0.0019965028033469712"
"14818","fled","A","-0.007291273801172691"
"14819","scattering","A","-0.007291273801172691"
"14820","crested","A","0.0015736542064729235"
"14821","puffing","A","0.0015736542064729235"
"14822","laborers","A","0.0015736542064729235"
"14823","oilcloths","A","0.0015736542064729235"
"14824","vehicle's","A","0.0015736542064729235"
"14825","trotted","A","-0.005737785112674491"
"14826","curtains","A","0.00797650551817958"
"14827","roadway","A","-0.002136686536683209"
"14828","woodsmoke","A","-0.002520860696993733"
"14829","rounding","A","0.014010202523154238"
"14830","bonfire","A","0.014010202523154238"
"14831","flaming","A","0.021981945229879785"
"14832","singeing","A","0.021981945229879785"
"14833","sinuous","A","-0.010256194446760031"
"14834","encircled","A","-0.010256194446760031"
"14835","beneath","A","-0.013166045355589278"
"14836","stump","A","0.002568867883390178"
"14837","thoughtless","A","0.02195096928234468"
"14838","frantically","A","0.02195096928234468"
"14839","pyre","A","0.02195096928234468"
"14840","act's","A","0.006626405514374247"
"14841","futility","A","0.006626405514374247"
"14842","tormented","A","0.006626405514374247"
"14843","tree's","A","0.006626405514374247"
"14844","truer","A","0.006626405514374247"
"14845","quench","A","0.003948509535010345"
"14846","logs","A","0.003948509535010345"
"14847","dwindled","A","0.003948509535010345"
"14848","ashes","A","-0.006507844377046476"
"14849","extinguish","A","0.003948509535010345"
"14850","embers","A","0.003948509535010345"
"14851","weep","A","-0.03572789266732461"
"14852","bethought","A","0.0016714322404624464"
"14853","lantern's","A","-0.004301734536840487"
"14854","trembled","A","0.00945890190402726"
"14855","pensive","A","-0.0003068510487189521"
"14856","stirring","A","-0.01921688215062773"
"14857","swirling","A","-0.010149502863337852"
"14858","eddy","A","-0.010149502863337852"
"14859","dispersed","A","-0.010149502863337852"
"14860","willow's","A","-0.021177385537964635"
"14861","wandered","A","-0.0012080871140361944"
"14862","drifting","A","-0.0012080871140361944"
"14863","banks","A","-0.00015889601004657068"
"14864","fog","A","-0.0024620950861727023"
"14865","penetrate","A","-0.0012080871140361944"
"14866","intervention","A","-0.001254007972136512"
"14867","torturous","A","-0.012262329291062959"
"14868","elder","A","0.00143011697816866"
"14869","beech","A","0.00143011697816866"
"14870","gray-green","A","0.00143011697816866"
"14871","hoisted","A","0.00143011697816866"
"14872","trunks","A","-0.023516461970309564"
"14873","nearer","A","0.005273974223558977"
"14874","specimens","A","0.00143011697816866"
"14875","three-stroke","A","0.00143011697816866"
"14876","birch","A","0.00143011697816866"
"14877","impossibly","A","0.00143011697816866"
"14878","eclipse","A","-0.003713443238155598"
"14879","saplings","A","-0.003713443238155598"
"14880","toes","A","-0.003713443238155598"
"14881","slumbering","A","-0.003713443238155598"
"14882","rapping","A","-0.00038086428189403325"
"14883","overshadowed","A","-0.013077187407808347"
"14884","mortal","A","-0.013077187407808347"
"14885","trespass","A","-0.013077187407808347"
"14886","antediluvian","A","-0.010024967233669671"
"14887","needles","A","-0.004934220261109025"
"14888","imbibing","A","-0.005258798650622779"
"14889","willows","A","-0.005258798650622779"
"14890","rotting","A","-0.000747147399051342"
"14891","rivulet","A","-0.000747147399051342"
"14892","elders","A","-0.0018444243070001609"
"14893","oversaw","A","-0.000747147399051342"
"14894","grove","A","-0.000747147399051342"
"14895","knotted","A","-0.000747147399051342"
"14896","forefathers","A","-0.000747147399051342"
"14897","unabated","A","-0.001097276907948827"
"14898","stumbled","A","0.0053665454961878325"
"14899","slack","A","0.0053665454961878325"
"14900","outstretched","A","0.0053665454961878325"
"14901","encountered","A","0.0053665454961878325"
"14902","rough","A","0.0053665454961878325"
"14903","three-trunked","A","0.0053665454961878325"
"14904","waists","A","0.0053665454961878325"
"14905","desk's","A","-0.017541421006482684"
"14906","collapsing","A","0.005090746972560667"
"14907","stoic","A","0.005090746972560667"
"14908","purest","A","0.005090746972560667"
"14909","agony","A","0.005090746972560667"
"14910","seeped","A","0.005090746972560667"
"14911","seeping","A","0.005090746972560667"
"14912","eerie","A","0.00973787452872027"
"14913","bathed","A","0.00973787452872027"
"14914","jaundiced","A","0.011235726263370823"
"14915","unblinkingly","A","0.011235726263370823"
"14916","window's","A","0.011235726263370823"
"14917","trepidation","A","0.011235726263370823"
"14918","flickered","A","0.007208120902054114"
"14919","author's","A","0.0007532727736405442"
"14920","owner's","A","-0.01102788267462677"
"14921","scratching","A","-0.01102788267462677"
"14922","ceased","A","0.009436893945192783"
"14923","sigh","A","0.009436893945192783"
"14924","exhausted","A","0.009436893945192783"
"14925","satisfied","A","0.009436893945192783"
"14926","flushed","A","0.012601126710491468"
"14927","dared","A","0.004900011700452334"
"14928","darling","A","0.0030550905435120647"
"14929","forbidding","A","-0.003486026539881531"
"14930","slanting","A","-0.003486026539881531"
"14931","echoing","A","-0.003486026539881531"
"14932","inky","A","-0.003486026539881531"
"14933","crouching","A","-0.003486026539881531"
"14934","seats","A","-0.007043622456502205"
"14935","trotting","A","-0.007043622456502205"
"14936","gaped","A","0.013665478511332738"
"14937","insignificance","A","0.01434265317360285"
"14938","mounted","A","0.01434265317360285"
"14939","milky","A","0.018032693193337217"
"14940","infused","A","0.01969192371990759"
"14941","merged","A","0.0279100251075752"
"14942","sky's","A","0.01969192371990759"
"14943","hurled","A","0.03415102223871382"
"14944","vain","A","0.04860866526993403"
"14945","cursing","A","0.04860866526993403"
"14946","foul","A","0.04860866526993403"
"14947","muse","A","0.04860866526993403"
"14948","florally","A","-0.006401040835062124"
"14949","patterned","A","-0.006401040835062124"
"14950","well-furnished","A","-0.006401040835062124"
"14951","cucumber","A","-0.0123982571288037"
"14952","illumination","A","-0.023938158985095975"
"14953","filtered","A","-0.023938158985095975"
"14954","bone-pale","A","-0.023938158985095975"
"14955","floorboards","A","-0.023938158985095975"
"14956","somber","A","-0.022406556175522962"
"14957","genial","A","-0.022406556175522962"
"14958","dreadful","A","0.004662740207048486"
"14959","blasted","A","0.0013310993144491116"
"14960","impulse","A","-0.004143547360409411"
"14961","edgar","A","0.0013310993144491116"
"14962","poe","A","0.0013310993144491116"
"14963","long-suffering","A","0.02126435746780173"
"14964","authoritative","A","0.02126435746780173"
"14965","poe's","A","-0.002639548620231871"
"14966","penchant","A","-0.01382209359452769"
"14967","compulsion","A","0.009351384733998389"
"14968","beast","A","0.009351384733998389"
"14969","ahold","A","0.009351384733998389"
"14970","quill","A","0.009351384733998389"
"14971","awful","A","0.028107614057281093"
"14972","grimaced","A","0.04549376488853526"
"14973","curb","A","-0.0016337145942161928"
"14974","consumption","A","-0.003857377719743931"
"14975","nemesis","A","0.0003033748012069048"
"14976","anew","A","0.0003033748012069048"
"14977","headway","A","0.002442840718477035"
"14978","denied","A","-0.005170296306639656"
"14979","darker","A","0.002442840718477035"
"14980","outlet","A","0.0014094185799086592"
"14981","nourishment","A","0.0032213262281049954"
"14982","quash","A","0.0032213262281049954"
"14983","uncivilized","A","0.0032213262281049954"
"14984","unfolded","A","0.0026973402612027243"
"14985","fairy","A","-0.0000963070164959997"
"14986","admitted","A","0.008871162827727016"
"14987","fidgeting","A","0.008871162827727016"
"14988","cufflinks","A","0.008871162827727016"
"14989","submitting","A","0.01955472118173246"
"14990","corruptions","A","0.01955472118173246"
"14991","rewriting","A","-0.007579805373990754"
"14992","prodigal","A","-0.00513001127881748"
"14993","ink-blooded","A","-0.00513001127881748"
"14994","vitality","A","-0.00513001127881748"
"14995","restrain","A","-0.005474646674858544"
"14996","surly","A","0.0013229448266743405"
"14997","foreigner","A","0.0013229448266743405"
"14998","genteel","A","0.0013229448266743405"
"14999","arched","A","0.025600610932262288"
"15000","unkempt","A","-0.00617704585486023"
"15001","weariness","A","-0.00617704585486023"
"15002","divisions","A","-0.002911719890688896"
"15003","story's","A","-0.002911719890688896"
"15004","skeleton","A","-0.009013001758054865"
"15005","awaiting","A","-0.002911719890688896"
"15006","tendons","A","-0.002911719890688896"
"15007","blushing","A","-0.002911719890688896"
"15008","dark-haloed","A","-0.0032643464364576205"
"15009","bleary","A","-0.0032643464364576205"
"15010","occupation","A","0.0030882650624299273"
"15011","vainly","A","-0.009513979581366199"
"15012","straightening","A","-0.009513979581366199"
"15013","meantime","A","-0.006577292771736628"
"15014","gracious","A","0.008568529307132873"
"15015","counsel","A","-0.014270215002917669"
"15016","pensively","A","0.004211455590160883"
"15017","wheel-ruts","A","-0.02846270161798511"
"15018","unshined","A","-0.02846270161798511"
"15019","quarter-mile","A","0.03433257123071517"
"15020","confronted","A","0.03475464931577685"
"15021","halloo","A","0.03433257123071517"
"15022","reclining","A","0.01188559765563314"
"15023","fork","A","0.013677496961580583"
"15024","hunch","A","0.00757978861678185"
"15025","lanky","A","-0.006101281867365941"
"15026","smirk","A","0.005266189378608561"
"15027","infusing","A","0.005266189378608561"
"15028","rakish","A","0.005266189378608561"
"15029","unfolding","A","-0.004533632944756273"
"15030","roadside","A","-0.004533632944756273"
"15031","dryly","A","0.009802650733191046"
"15032","rosy-fingered","A","0.03441482143188431"
"15033","abominations","A","0.015191706429942593"
"15034","disembark","A","-0.017540689427488296"
"15035","bride","A","-0.002393544139667646"
"15036","to-be","A","-0.002393544139667646"
"15037","upsetting","A","-0.002393544139667646"
"15038","faery","A","-0.005876870607942298"
"15039","macabre","A","-0.005876870607942298"
"15040","realms","A","-0.005876870607942298"
"15041","sunny","A","-0.013087442426171677"
"15042","hemming","A","0.003682527077205984"
"15043","hawing","A","0.003682527077205984"
"15044","stash","A","0.003682527077205984"
"15045","saltines","A","0.003682527077205984"
"15046","asheville","A","-0.010117880406348706"
"15047","nearing","A","-0.00463973660766386"
"15048","starved","A","0.004362456736443419"
"15049","grilled","A","-0.007620475208799088"
"15050","marinated","A","-0.007620475208799088"
"15051","free-range","A","-0.007620475208799088"
"15052","sourdough","A","-0.007620475208799088"
"15053","havarti","A","-0.00977382889191677"
"15054","romaine","A","-0.007620475208799088"
"15055","lettuce","A","-0.007620475208799088"
"15056","cranberry","A","-0.1817738288919115"
"15057","mayonnaise","A","-0.007620475208799088"
"15058","tupelo","A","0.019751198087428343"
"15059","cafe","A","0.023231848807661874"
"15060","homestyle","A","0.006811271285945426"
"15061","wares","A","0.0034883180815768675"
"15062","preserves","A","-0.002995892188374589"
"15063","pickles","A","0.0034883180815768675"
"15064","salsa","A","0.0034883180815768675"
"15065","t-shirts","A","0.0034883180815768675"
"15066","aprons","A","0.0034883180815768675"
"15067","mini-advertisements","A","0.0034883180815768675"
"15068","farm-to-fork","A","-0.0023479154301412025"
"15069","self-marketing","A","-0.0023479154301412025"
"15070","jars","A","-0.0016420158526369174"
"15071","locally","A","0.00412714118448684"
"15072","bite","A","0.11531654051765224"
"15073","savor","A","0.019832234751020382"
"15074","potatoes","A","0.0006709204314663619"
"15075","un-greasy","A","0.0006709204314663619"
"15076","flavors","A","0.021396264626957394"
"15077","juicy","A","0.0006709204314663619"
"15078","server","A","-0.013417195221500982"
"15079","camera-flash","A","0.02910278927905372"
"15080","critic","A","0.006764439850557338"
"15081","sometime","A","-0.00419781389221557"
"15082","againand","A","0.0021438947715669648"
"15083","stellar","A","0.0021438947715669648"
"15084","noshin","A","0.011525506122596087"
"15085","café","A","0.0017918993059474488"
"15086","advocate","A","0.0017918993059474488"
"15087","pervades","A","0.0017918993059474488"
"15088","scratch","A","0.03616039582302404"
"15089","sassy","A","0.03616039582302404"
"15090","scrumptious","A","0.03616039582302404"
"15091","salutes","A","0.011165474996862766"
"15092","drum","A","0.011165474996862766"
"15093","riff","A","-0.006846997150026307"
"15094","tupelohoneycafe.com","A","-0.27547220671533695"
"15095","itinerary","A","-0.0172659483506864"
"15096","piques","A","-0.0172659483506864"
"15097","on-call","A","-0.0172659483506864"
"15098","specify","A","0.01540724449262415"
"15099","uwax5","A","0.026612481105090558"
"15100","airfare","A","-0.023654167728400715"
"15101","itineraries","A","-0.011816904758998078"
"15102","3rd","A","-0.011053908774496012"
"15103","sailing","A","-0.11219565607728138"
"15104","cruises","A","0.013874391694154737"
"15105","first-come","A","0.022233934269004055"
"15106","first-served","A","0.022233934269004055"
"15107","cabins","A","0.010028599137387363"
"15108","1-800-822-2841","A","0.022233934269004055"
"15109","mercer","A","-0.001811034753349474"
"15110","sail","A","-0.009269055468837455"
"15111","bookings","A","-0.010972514326297306"
"15112","occupancy","A","-0.0061473457611111474"
"15113","availability","A","-0.012205335131616715"
"15114","combinable","A","-0.012205335131616715"
"15115","expires","A","-0.012205335131616715"
"15116","1/7","A","-0.012205335131616715"
"15117","cancellation","A","-0.010904927601066134"
"15118","schedules","A","-0.005187865934120839"
"15119","tees","A","0.007034969098161702"
"15120","contract","A","0.013882564365069234"
"15121","credited","A","-0.0019045489108395603"
"15122","booking","A","-0.0031381070044679132"
"15123","vacations","A","0.006904638016764636"
"15124","escort","A","0.006904638016764636"
"15125","aboard","A","0.038617028197931565"
"15126","brand-new","A","0.006904638016764636"
"15127","10009","A","-0.016474808947180664"
"15128","nightly","A","0.01427592774083258"
"15129","world-class","A","0.019852722248870355"
"15130","spa","A","0.01427592774083258"
"15131","optional","A","-0.016769851597025178"
"15132","shore","A","0.004356019947547427"
"15133","port-of-call","A","-0.004887390301876205"
"15134","istanbul","A","0.002924906073421715"
"15135","athens","A","0.002924906073421715"
"15136","599","A","0.004925898545149291"
"15137","3rdr","A","0.004925898545149291"
"15138","cruising","A","0.004925898545149291"
"15139","bikes","A","0.01830001854276088"
"15140","dumpsters","A","-0.019363428265346486"
"15141","hosting","A","-0.002215329210124515"
"15142","andrew's","A","-0.006298314122333858"
"15143","schooling","A","-0.0058711028819026815"
"15144","nyc","A","-0.0058711028819026815"
"15145","cohorts","A","-0.0058711028819026815"
"15146","jousting","A","-0.008497129218890034"
"15147","two-wheeled","A","-0.008497129218890034"
"15148","trashed","A","0.009312107866014573"
"15149","storefront","A","0.004501782473044761"
"15150","albany","A","0.009003564946089521"
"15151","bicycle","A","0.006571371685723002"
"15152","screenings","A","0.005930322079613368"
"15153","pro-cycling","A","0.004501782473044761"
"15154","tbr's","A","-0.005690339734838604"
"15155","gamut","A","-0.005690339734838604"
"15156","businessmen","A","-0.005690339734838604"
"15157","fossil","A","0.001600817083199207"
"15158","fuels","A","0.001600817083199207"
"15159","equalizer","A","0.0111861415929565"
"15160","hobby","A","0.0021277942627616086"
"15161","lets","A","0.001092332186784219"
"15162","dumpster","A","0.001092332186784219"
"15163","tbr","A","0.04244981473804252"
"15164","gears","A","-0.00023988179778749256"
"15165","handlebars","A","-0.00023988179778749256"
"15166","anarchist","A","-0.00023988179778749256"
"15167","anti-capitalist","A","-0.00023988179778749256"
"15168","hosts","A","0.018244819988502217"
"15169","pittance","A","-0.006814699295386811"
"15170","stacks","A","-0.006814699295386811"
"15171","racks","A","-0.006814699295386811"
"15172","workspace","A","-0.0017548909960486867"
"15173","punks","A","-0.013540044691463058"
"15174","tinkered","A","-0.013540044691463058"
"15175","tuning","A","-0.023498117302304354"
"15176","racer","A","-0.023498117302304354"
"15177","reprimand","A","0.004339698086808054"
"15178","snazzy","A","0.005336039959126118"
"15179","bicycles","A","0.022081882484347583"
"15180","triggering","A","0.006401876886905927"
"15181","inexorable","A","0.006401876886905927"
"15182","collective","A","0.0033154806630622366"
"15183","stealthily","A","0.0033154806630622366"
"15184","sprung","A","0.0033154806630622366"
"15185","collectives","A","0.004544733265020527"
"15186","xbox","A","0.005259447445067159"
"15187","seatbelts","A","0.005259447445067159"
"15188","5-50","A","0.007716135420898389"
"15189","errands","A","-0.010135703241405948"
"15190","workout","A","0.0064770012195393715"
"15191","toodle","A","0.0010321457523423808"
"15192","buff","A","0.005692237970281586"
"15193","troy","A","-0.011602219499817547"
"15194","someplace","A","-0.005314290244382854"
"15195","scooter","A","0.007529316269209279"
"15196","forbid","A","0.007529316269209279"
"15197","segway","A","0.007529316269209279"
"15198","flora","A","0.006535768877420313"
"15199","fauna","A","0.006535768877420313"
"15200","jar","A","-0.015550828601012968"
"15201","rainy","A","-0.015550828601012968"
"15202","cycling","A","0.0010354620759773915"
"15203","anarchic","A","-0.007950524136287558"
"15204","riders","A","-0.007950524136287558"
"15205","turnbull","A","-0.03538154901288304"
"15206","12:54","A","-0.03538154901288304"
"15207","cam","A","0.004671926911031489"
"15208","http://blog.sophianetwork.org","A","0.004671926911031489"
"15209","women-tackling-climate-change","A","0.004671926911031489"
"15210","htm","A","0.004671926911031489"
"15211","annarchy","A","0.027640822889850127"
"15212","12:59","A","0.027640822889850127"
"15213","re-tweeted","A","0.0634371533692654"
"15214","pansy","A","-0.024237490956203332"
"15215","basket","A","-0.024237490956203332"
"15216","toto","A","-0.024237490956203332"
"15217","injuries","A","0.0038438657884282694"
"15218","daylight","A","0.0038438657884282694"
